sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
28200750053/0;SPACER BUSHING;;64,300 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102394;258;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
200835008005;STUD;;31,700 G;import;qa_ok_importar_found;true;1;12V4000M40A;1101756;122;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
200988045000;RING SHIM 2;;;import;qa_ok_importar_found;true;1;12V4000M40A;1101776;73;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
204017006007;HEX SCREW;M 6 X 40;0.009 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1101779;332;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
304014008002;HEX SCREW;M 8 X 65;0.025 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1802718, 1806377;1398, 1778;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
304017010032;HEX SCREW;M 10 X 65;42,300 g M 10 X 65 ISO4017;import;qa_ok_importar_found;true;1;12V4000M53;1200577;101;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
304032016003;HEX NUT;M 16;34,000 g M 16 ISO4032;import;qa_ok_importar_found;true;1;12V4000M53;1202101;250;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
304032020001;HEX NUT;M 20;0.063 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1202363;287;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700368045011;RUBBER SLEEVE;45 X 80;101.100 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700253, 1703997, 1707737, 1711477, 1800250, 1803822;41, 437, 833, 1229, 1143, 1516;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700386050002;SEAL OIL;A 50 X 72 X 8;0.031 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102027;247;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700425000049;LABEL MTU;;3,900 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102038;121;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700425000182;EMI-LABEL NON-EPA;;;import;qa_ok_importar_found;true;1;12V4000M53;1200002;16;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700425000235;PLATE F/TURBOCHARGER;;3,000 g;import;qa_ok_importar_found;true;1;12V4000M53;1200895;129;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429021001;O-RING;A 21 X 2;0,600 G 21 X 2;import;qa_ok_importar_found;true;1;12V4000M40A;1102048;89;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429030002;O-RING;A 30 X 4;0.003 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102058;104;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429033001;O-RING;A 33 X 5;0.004 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102061;26;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429039000;O-RING;A 39,2 X 3;0.002 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102069;65;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429070000;O-RING;A 70 X 5;0.01 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102084;20;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429083000;O-RING;A 83 X 5;0.011 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102095;36;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429085002;O-RING;A 85 X 6;0.017 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102100;143;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429194000;O-RING;;15.000 g;import;qa_ok_importar_found;true;10;20V4000M93L;1801444, 1801450, 1801460, 1801468, 1801480, 1805050, 1805056, 1805066, 1805074, 1805086;1294, 1671;"{""total_rows"":10,""count_ok_importar"":10,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429244000;O-RING;;21,100 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102142;154;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429250000;O-RING;;21.500 g 250 X 4 MMN429;import;qa_ok_importar_found;true;2;20V4000M93L;1800512, 1804085;1195, 1568;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700429258000;O-RING;;20.000 g;import;qa_ok_importar_found;true;10;20V4000M93L;1801445, 1801451, 1801461, 1801469, 1801481, 1805051, 1805057, 1805067, 1805075, 1805087;1294, 1671;"{""total_rows"":10,""count_ok_importar"":10,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
700500000861;END SLEEVE END SPLIC E 1.5;E 1,5 - 8 (SCHWARZ);0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102159;354;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
735038020106;HOSE;1SC 19 CC 500;0.734 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102204;184;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
735038020112;HOSE;1SC 19 CC 800;0.89 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102206;99;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
B00E50201528/77;MONITOR WITH SOFTWARE EIM 2-02;;;import;qa_ok_importar_found;true;1;12V4000M53;1203146;363;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
B00E50202738;HOUSING WITHOUT BASE PLATE SAM1-06;;700,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1905021;741;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
B00E50202739;HOUSING WITHOUT INTERLOCK;;1,347 g;import;qa_ok_importar_found;true;1;12V4000M70;1904969;735;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
B00E50202855/S0001;BUS COUPLER FOR SYSTEM BUS;;;import;qa_ok_importar_found;true;1;12V4000M53;1206434;771;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
B00E50205356/S0001;CONTROL CONSOLE WITH DISPLAY;;;import;qa_ok_importar_found;true;1;12V4000M53;1206637;824;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
B00E51000051/S0001;NETWORK SWITCH FOR COPPER CABLES;HW: 05 / FW: 3.9 8GT;;import;qa_ok_importar_found;true;1;12V4000M53;1206627;819;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E0010107351;INJECTOR;;800 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102425;88;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E23525323;FUEL PUMP ASM;;;import;qa_ok_importar_found;true;1;20V4000M93L;1807275;1876;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5260101605;CRANKCASE;;1.721,591;import;qa_ok_importar_found;true;1;12V4000M40A;1102426;13;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5260500001;CAMSHAFT;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102427;69;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5260701101;HP PUMP;;64 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102428;82;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5260701201;HP PUMP;;60.000 kg EM;import;qa_ok_importar_found;true;1;16V4000M90;1600468;92;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5270101805;CRANKCASE;;2.076 KG;import;qa_ok_importar_found;true;1;16V4000M61;1300015;12;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5270500101;CAMSHAFT;;;import;qa_ok_importar_found;true;1;16V4000M61;1300379;67;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
E5280500101;CAMSHAFT;;20.000 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700486, 1704236, 1707976, 1711716, 1800460, 1804033;84, 480, 876, 1272, 1184, 1557;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
EX52404100028;CYLINDER HEAD;;48,500 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900373;78;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
EX52407500039;INJECTOR;;1,900 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900486;102;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
EX59401100066;CRANKCASE;;1.618,000;import;qa_ok_importar_found;true;1;12V4000M53;1200031;22;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
EX59407500009;INJECTOR;;3.540 kg;import;qa_ok_importar_found;true;1;16V4000M73;1400563;103;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
EX59407500024;INJECTOR;;3,500 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200546;97;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
R0010107351;INJECTOR;;1,920 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102430;88;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
R23505886;OIL PUMP;;;import;qa_ok_importar_found;true;1;20V4000M93L;1807265;1876;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
R5260701101;HP PUMP;;64 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102433;82;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
R5260701201;HP PUMP;;62.050 kg MN EM;import;qa_ok_importar_found;true;1;16V4000M90;1600469;92;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX00040054/42;CONROD ASM;;9.615,000;import;qa_ok_importar_found;true;1;12V4000M70;1900365;75;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX00040057/42;CONROD ASM;;9,580 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200428;70;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX52404100028;CYLINDER HEAD W.VALVE + SEAT RING;;52,400 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900372;78;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX52407500039;INJECTOR;;1,900 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900487;102;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX52603800003/42;CONROD ASM;;12,700 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900366;75;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX59407500009;INJECTOR;;3.590 kg;import;qa_ok_importar_found;true;1;16V4000M73;1400564;103;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
RX59407500024;INJECTOR;;3,500 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200547;97;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50200133/S0002;ENGINE MONITORING EMU7-02 / URL;;;import;qa_ok_importar_found;true;2;20V4000M93L;1803538, 1807220;1478, 1862;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50200228;PLUG-IN BOARD;;290,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1905297;797;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50200664;PLUG-IN BOARD;KF MPU23-04,;49 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102586;363;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50200724;LEVEL MONITOR;WASSERSONDE,;28.500 g;import;qa_ok_importar_found;true;1;16V4000M73;1400782;129;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50200899;AUDIBLE ALARM FOR MONITORING;152X152X128 (BXLXH);740 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102588;397;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50201370;TEMPERATURE;;196 G;import;qa_ok_importar_found;true;4;16V4000M73L;1502307, 1505344, 1507837, 1510326;337, 799, 1142, 1477;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50201372;TEMPERATURE SENSOR;M14X1,5,110MM, KABEL=1M,STECKER,;230 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102591;345;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50201981;PLUG-IN BOARD;;405 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102594;370;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50202224;PLUG-IN BOARD;COB3-03,;;import;qa_ok_importar_found;true;1;12V4000M40A;1102595;361;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50202404;PLUG-IN BOARD;AB SAB2-03 (MB VON SAM);623 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102596;402;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50202753/S0003;HOUSING WITHOUT INTERLOCK;296X152X80 (LXBXH);1,320 KG;import;qa_ok_importar_found;true;1;16V4000M61;1302364;377;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50202754/S0003;HOUSING WITH INTERLOCK;360X314X95 (LXBXH);1.368 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102601;399;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50203036;LED YELLOW;D=5MM,L=9MM,LEUCHTFARBE=GELB,;0.001 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102602;371;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50203517;CONNECTION INTERFACE;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102605;398;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50203604/S0002;DISPLAY UNLABELLED;;1,880 kg;import;qa_ok_importar_found;true;1;12V4000M70;1905284;797;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50205167/S0001;DISPLAY UNLABELLED;"360X270X65; RAL 9003";;import;qa_ok_importar_found;true;1;16V4000M61;1302539;405;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50206571/S0001;PLUG-IN BOARD;;159,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1904942;718;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50206616/76;GOVERNOR NOT ADJUSTED;;7,058 kg;import;qa_ok_importar_found;true;1;12V4000M70;1902419;343;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50206616/77;GOVERNOR ADJUSTED;;5,000 kg;import;qa_ok_importar_found;true;1;12V4000M70;1902420;343;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00E50209721;PLUG-IN BOARD;;30,000 g;import;qa_ok_importar_found;true;1;12V4000M70;1904945;718;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00001906;STARTER;;29.880 kg;import;qa_ok_importar_found;true;1;16V4000M90;1601196;176;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00001910;STARTER;;29.880 kg;import;qa_ok_importar_found;true;1;16V4000M90;1601194;176;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00003011;GASKET;;8.200 g;import;qa_ok_importar_found;true;5;16V4000M73L, 20V4000M93L;1501082, 1504289, 1506752, 1801529, 1805135;173, 659, 1004, 1297, 1674;"{""total_rows"":5,""count_ok_importar"":5,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00003012;GASKET;;11.000 g;import;qa_ok_importar_found;true;5;16V4000M73L, 20V4000M93L;1501083, 1504290, 1506753, 1801530, 1805136;173, 659, 1004, 1297, 1674;"{""total_rows"":5,""count_ok_importar"":5,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00003040;GASKET;;6.000 g;import;qa_ok_importar_found;true;5;16V4000M73L, 20V4000M93L;1501081, 1504288, 1506751, 1801528, 1805134;173, 659, 1004, 1297, 1674;"{""total_rows"":5,""count_ok_importar"":5,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00003043;GASKET;;9.000 g;import;qa_ok_importar_found;true;5;16V4000M73L, 20V4000M93L;1501062, 1504269, 1506732, 1801509, 1805115;173, 659, 1004, 1297, 1674;"{""total_rows"":5,""count_ok_importar"":5,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00003620;OIL FILTER ELEMENT;;;import;qa_ok_importar_found;true;6;16V4000M73L, 20V4000M93L;1501489, 1504696, 1507159, 1509647, 1802029, 1805688;221, 707, 1052, 1389, 1350, 1730;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00005421/87;OIL COOLER WITH TEST CERT. 3.1;;230.000 kg;import;qa_ok_importar_found;true;2;20V4000M93L;1802089, 1805748;1355, 1735;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00008369;PISTON;;12,700 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102441;57;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00008637;FLANGE;;7.680 kg;import;qa_ok_importar_found;true;1;16V4000M90;1600342;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00009406;CYLINDER HEAD COVER;;2.500 kg;import;qa_ok_importar_found;true;6;16V4000M73L, 20V4000M93L;1500421, 1503627, 1506090, 1508578, 1800511, 1804084;84, 569, 914, 1257, 1195, 1568;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00010021;CONTROL LEVER ROS 07-05 (EMV MODIFIZIERT);;;import;qa_ok_importar_found;true;1;16V4000M90;1602887;419;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00010351;CONTROL CONSOLE IN ENGINE ROOM;360 X 270 X 180;;import;qa_ok_importar_found;true;1;12V4000M70;1905253;795;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00011606;SOCKET-TERMINL STRIP;54X13,5X18,6, 12;13,000 g AB;import;qa_ok_importar_found;true;1;12V4000M70;1905049;748;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00012174;PMP ASM SEA WATER;;38,360 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102457;279;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00012309/30;FLANGE;;29,800 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102458;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00018307;MAGNETIC NUT;M16X1.5 LH;84,700 g M16X1.5 LH;import;qa_ok_importar_found;true;1;12V4000M53;1200885;128;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00018621;R/SHFT SUPT;;3,600 KG;import;qa_ok_importar_found;true;1;16V4000M61;1300415;74;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00018622;ROCKER SHAFT SUPPORT;;;import;qa_ok_importar_found;true;1;16V4000M61;1300419;75;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00018636;RKR ARM ASM;;6,470 KG;import;qa_ok_importar_found;true;1;16V4000M61;1300390;70;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
