sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
200084005107 007349005002 000934005004 0015331840 0005334743;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1902253, 1904640;322, 659;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
204032010003;HEX NUT;M 10;0.009 KGM;pending_review;qa_pending_or_review_found;false;4;20V4000M93L;1801591, 1801601, 1805250, 1805260;1308, 1688;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
700368042004 900288054005;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1902079, 1904466;284, 621;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
735038006102 718363206002;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1902021, 1904408;276, 613;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
735038020104 718363220003;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1904828, 1904845;689, 699;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
ADAPTER FOR 0165313683;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1402659, 1405828, 1409006, 1412209;320, 674, 1029, 1383;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
B00E50200605/S0001;PART DUST CAP FOR;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93;1714904;1585;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50201524;PART PLUG-IN BOARD;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93;1714903;1585;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50202634CONTROL U;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206709;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50202636FRONT PAN;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206718;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50202643CONTACT BL;;;;pending_review;qa_pending_or_review_found;false;3;12V4000M53;1206715, 1206716, 1206717;832;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
B00E50202646CAP FOR DIS;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206720;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50202658 UNI;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206721;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50202856 INSTALLATION MATL. FOR BUS COUPLER;INSTALLATION;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206433;770;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50202966RETAINING LABELLING;;;62,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206695;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203040CONTACT BL;;;;pending_review;qa_pending_or_review_found;false;3;12V4000M53;1206711, 1206713, 1206714;832;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
B00E50203040CONTACT BL B00E50203040CONTACT BL;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206712;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203132CUT-OUT TE;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206723;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203183 CONNECTING CABLE FOR SYSTEM BUS -W301._ / 4M 1;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206470;782;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203203 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 4M 1;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206474;784;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203206 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 6M 1;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206479;786;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203221 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 30M 1 pc;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206488;790;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203236 CONNECTING CABLE FOR SYSTEM BUS -W302._ / 60M 1 pc;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206495;794;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50203529OVAL-HEAD;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206719;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50204185LABELLING K;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206710;832;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50204401IDENTIFICATION PLATE;;;3,000 kg;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206650;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50205323COVER F/M;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206700;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
"B00E50205348HSNG; BOTTOM SECTION";;;3,000 kg;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206646;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50205351DISPLAY WITH FRONT PLATE;;;4,000 kg;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206645;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B00E50205356;CONTROL CONSOLE W;RAL 9003 / OHNE;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206644;825;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
B599001-201686/87;PREHEATER CSM 380V 50 HZ;;23.000 kg;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1702194, 1705934, 1709674, 1713418;261, 657, 1053, 1449;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
BUSH HOUSING FOR 0165313283 CRIMP CONTACT;;;;pending_review;qa_pending_or_review_found;false;3;16V4000M73;1402654, 1405823, 1409001;320, 674, 1029;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
BYPASS V;;;0.500 kg KE;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802024, 1805683;1349, 1729;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
chshafen GmbH;49619 2;;;pending_review;qa_pending_or_review_found;false;10;12V4000M53, 16V4000M73, 20V4000M93, 20V4000M93L;1201448, 1204587, 1403627, 1406796, 1409974, 1704190, 1707930, 1711670, 1800368, 1800430;198, 553, 431, 785, 1140, 471, 867, 1263, 1161, 1175;"{""total_rows"":10,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":10,""count_review_action"":10,""count_other"":10}";pending_review;qa_pending_or_review_found
CLAMP FOR CO X59610100201;;;459.100 g;pending_review;qa_pending_or_review_found;false;8;16V4000M73;1400894, 1400964, 1404060, 1404130, 1407229, 1407299, 1410407, 1410477;140, 147, 494, 501, 848, 855, 1203, 1210;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
CONNECTING C X00E50700482 ON-ENGINE SEN;;;190.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93;1714247;1530;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
CONNECTING P;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802003, 1805662;1348, 1728;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
CYLINDER HEAD W/VALVE 10 X52404100177 1 pc 46.588 kg EM GUIDES;;;;pending_review;qa_pending_or_review_found;false;8;16V4000M73, 20V4000M93;1400481, 1403647, 1406818, 1409998, 1700466, 1704212, 1707955, 1711698;81, 435, 789, 1144, 78, 474, 870, 1266;"{""total_rows"":8,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":8,""count_review_action"":8,""count_other"":8}";pending_review;qa_pending_or_review_found
CYLINDER HEAD W/VALVE 10 X52404100208 1 pc 50,000 kg EM GUIDES;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1200459, 1203597;74, 429;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
drichshafen Gmb;H;Page;15-07;pending_review;qa_pending_or_review_found;false;38;12V4000M53, 16V4000M73, 16V4000M90, 20V4000M93, 20V4000M93L;1201306, 1204445, 1400607, 1400699, 1402558, 1403720, 1403868, 1405727, 1406889, 1407037, 1408905, 1410067, 1410215, 1412035, 1412167, 1601197, 1601455, 1601903, 1601910, 1601991, 1700696, 1701735, 1702968, 1704442, 1705475, 1706708, 1708182, 1709215, 1710448, 1711922, 1714126, 1714131, 1714242, 1800659, 1802973, 1804153, 1804231, 1806632;180, 535, 111, 122, 304, 452, 476, 658, 806, 830, 1013, 1161, 1185, 1360, 1378, 176, 209, 256, 260, 269, 228, 323, 518, 624, 719, 914, 1020, 1115, 1310, 1500, 1503, 1523, 1219, 1424, 1582, 1592, 1804;"{""total_rows"":38,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":38,""count_review_action"":38,""count_other"":38}";pending_review;qa_pending_or_review_found
edrichshafen Gm;bH;Page:;-07;pending_review;qa_pending_or_review_found;false;13;12V4000M53, 16V4000M73, 20V4000M93, 20V4000M93L;1200513, 1203656, 1206402, 1400529, 1403697, 1406866, 1410044, 1411409, 1700521, 1704271, 1708011, 1711751, 1800495;87, 442, 755, 93, 447, 801, 1156, 1306, 91, 487, 883, 1279, 1191;"{""total_rows"":13,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":13,""count_review_action"":13,""count_other"":13}";pending_review;qa_pending_or_review_found
en GmbH;;;;pending_review;qa_pending_or_review_found;false;9;12V4000M53, 16V4000M73, 20V4000M93;1201120, 1204259, 1401103, 1404272, 1407441, 1410619, 1701236, 1704976, 1708716;154, 509, 164, 518, 872, 1227, 172, 568, 964;"{""total_rows"":9,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":9,""count_review_action"":9,""count_other"":9}";pending_review;qa_pending_or_review_found
EX00008369 RX00008369;nan;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900342, 1902782;72, 411;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
EX59601100004;CRANKCASE 20;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1700049, 1703794, 1707534, 1711274;24, 420, 816, 1212;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
FEMALE CONTACT FO 0165313383 BUSH HOUSING;;;;pending_review;qa_pending_or_review_found;false;3;16V4000M73;1402656, 1405825, 1409003;320, 674, 1029;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
FILTER HOUSING;;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804251;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
FLANGE FOR G;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801957, 1805616;1348, 1728;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
FRAME;;;;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1804250;1596;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
Friedrichshafen Gmb;H 6179;nan;;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1901126, 1903568;174, 513;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
GEAR PUMP FOR OIL 20 X52418900008 1 pc 8.600 kg REPLENISHMN;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802143, 1805807;1363, 1743;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
GmbH;49619 2015-08;;;pending_review;qa_pending_or_review_found;false;6;12V4000M53, 16V4000M73;1201745, 1204884, 1402109, 1405278, 1408456, 1411635;227, 582, 266, 620, 975, 1329;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
hafen GmbH;;;;pending_review;qa_pending_or_review_found;false;7;12V4000M53, 20V4000M93, 20V4000M93L;1201781, 1204920, 1702756, 1706496, 1710236, 1802292, 1805951;231, 586, 296, 692, 1088, 1376, 1756;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
hshafen GmbH;69032;;;pending_review;qa_pending_or_review_found;false;4;16V4000M90, 20V4000M93, 20V4000M93L;1601382, 1712163, 1800888, 1804494;195, 1333, 1243, 1620;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
iedrichshafen Gm;bH;;2014-12;pending_review;qa_pending_or_review_found;false;4;12V4000M53, 20V4000M93;1200603, 1200604, 1700601, 1700602;104, 105, 107, 108;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
INJEKTOR / RADOX - 140 5275305222 WIRING HARNESS TO IN JECTOR 16V4000 M 1 PC 3.000 kg LEITUNGEN;;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602147;302;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
LINER EX 5241421604 CARRIER;;;5.400 kg;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1601132;168;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
M14X1,5,110MM, 421 X00E50201372TEMPERATURE SENSOR PT100 ABGAS 1 pc 175,000 gEM KABEL=1M,STECKER,;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202842, 1206022;338, 701;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
MALE CONNECTOR F. DATA X00E50208295;;"RJ45; 4-POL; PU";100,000 gAB;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1206477, 1206482;785, 787;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
MPU29-05 MIT 85 X00E50206571/S0001PLUG-IN BOARD MPU29-05 1 PC 159.000 g URLADER;;;;pending_review;qa_pending_or_review_found;false;2;16V4000M90;1602581, 1602903;357, 421;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
MTU Friedric;hshafen Gmb;age: 276 /;;pending_review;qa_pending_or_review_found;false;7;12V4000M53, 16V4000M73, 16V4000M90;1202939, 1206099, 1403106, 1406275, 1409453, 1412656, 1602202;345, 708, 355, 709, 1064, 1418, 306;"{""total_rows"":7,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":7,""count_review_action"":7,""count_other"":7}";pending_review;qa_pending_or_review_found
MTU Friedrichshafe;;1047 / 4;;pending_review;qa_pending_or_review_found;false;1;16V4000M73;1411793;1336;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
nan;CLAMP HALF TUBE;nan;1,700 g;pending_review;qa_pending_or_review_found;false;228;12V4000M70;1900287, 1900288, 1900289, 1900290, 1900291, 1900292, 1900293, 1900294, 1900295, 1900296, 1900297, 1900298, 1900299, 1901500, 1901501, 1901502, 1901503, 1901504, 1901505, 1901785, 1901786, 1901787, 1901788, 1901789, 1901790, 1901791, 1901792, 1901793, 1901794, 1901795, 1901796, 1901797, 1901798, 1901799, 1901800, 1901801, 1901802, 1901803, 1901804, 1901805, 1901806, 1901807, 1901808, 1901809, 1901810, 1901811, 1901812, 1901813, 1901814, 1901815, 1901816, 1901817, 1901818, 1901819, 1901820, 1901821, 1901822, 1901823, 1901824, 1901825, 1901826, 1901827, 1901828, 1901829, 1901830, 1901831, 1901832, 1901833, 1901834, 1901835, 1901836, 1901837, 1901838, 1901839, 1901840, 1901841, 1901842, 1901843, 1901844, 1901845, 1901846, 1901847, 1901848, 1901849, 1901850, 1901851, 1901852, 1901853, 1901854, 1901855, 1901856, 1901857, 1901858, 1901859, 1901860, 1901861, 1901862, 1901863, 1901864, 1901865, 1901866, 1901867, 1901868, 1901869, 1901870, 1901871, 1901872, 1901873, 1901874, 1901875, 1902241, 1902430, 1902727, 1902728, 1902729, 1902730, 1902731, 1902732, 1902733, 1902734, 1902735, 1902736, 1902737, 1902738, 1902739, 1903887, 1903888, 1903889, 1903890, 1903891, 1903892, 1904172, 1904173, 1904174, 1904175, 1904176, 1904177, 1904178, 1904179, 1904180, 1904181, 1904182, 1904183, 1904184, 1904185, 1904186, 1904187, 1904188, 1904189, 1904190, 1904191, 1904192, 1904193, 1904194, 1904195, 1904196, 1904197, 1904198, 1904199, 1904200, 1904201, 1904202, 1904203, 1904204, 1904205, 1904206, 1904207, 1904208, 1904209, 1904210, 1904211, 1904212, 1904213, 1904214, 1904215, 1904216, 1904217, 1904218, 1904219, 1904220, 1904221, 1904222, 1904223, 1904224, 1904225, 1904226, 1904227, 1904228, 1904229, 1904230, 1904231, 1904232, 1904233, 1904234, 1904235, 1904236, 1904237, 1904238, 1904239, 1904240, 1904241, 1904242, 1904243, 1904244, 1904245, 1904246, 1904247, 1904248, 1904249, 1904250, 1904251, 1904252, 1904253, 1904254, 1904255, 1904256, 1904257, 1904258, 1904259, 1904260, 1904261, 1904262, 1904628, 1904817, 1904917, 1905009, 1905218, 1905342;63, 220, 253, 254, 317, 345, 402, 557, 590, 591, 654, 682, 714, 737, 784, 800;"{""total_rows"":228,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":228,""count_review_action"":228,""count_other"":228}";pending_review;qa_pending_or_review_found
"OIL PRELUBE PMP 3 PHASE 26 IN(A)=3,4/1,95; 3~ 230/400V 50/60HZ 15 0011809501 1 pc 18.000 kg P L/MIN 50/60 IA(A)=14,3/8,2 P(KW)0,75";;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801869, 1805528;1337, 1717;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
"OIL PRELUBE PMP 3 PHASE 26 L/MIN IN(A)=3,4/1,95; 3~ 230/400V 50/60HZ 15 0011809501 1 PC 18.000 kg P 50/60 IA(A)=14,3/8,2 P(KW)0,75";;;;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1601222;180;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
ON-ENGINE SEN WIRING HARNE X00E50700740;;;4.125 kg;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1402618, 1405787, 1408965, 1412168;319, 673, 1028, 1382;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
PIPE;;WELLROHR NW10;23,000 g;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202745, 1205905;331, 694;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
PLATE;PLATE;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206410;762;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
PLUG-IN BOARD LOWER 150 B00E50200605/S0001 CIB 5-01 1 pc 1,715 kg PART;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203130, 1206299;362, 725;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
PLUG-IN BOARD LOWER 150 B00E50200605/S0001 CIB 5-01 1 pc 1.715 kg PART;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703697, 1707445, 1711185, 1714902;397, 793, 1189, 1585;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
PROGRAMMING CONNECTR FOR 225 5275303737 PIM4 1 PC 5.000 g MONITOR SYSTEM;;;;pending_review;qa_pending_or_review_found;false;2;16V4000M90;1602583, 1602904;357, 421;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
PROGRAMMING CONNECTR FOR 340 X00036282 PIM4-03 1 PC 5.800 g MONITOR SYSTEM;;;;pending_review;qa_pending_or_review_found;false;2;16V4000M90;1602592, 1602906;358, 421;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
richshafen GmbH;69262 2015-;;;pending_review;qa_pending_or_review_found;false;3;20V4000M93;1704023, 1707763, 1711503;439, 835, 1231;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
RIVET;RIVET;;;pending_review;qa_pending_or_review_found;false;1;12V4000M40A;1102435;388;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
SWITCH E-STOP 45MM 635H22706/2;;;;pending_review;qa_pending_or_review_found;false;3;20V4000M93;1703075, 1706815, 1710555;343, 739, 1135;"{""total_rows"":3,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":3,""count_review_action"":3,""count_other"":3}";pending_review;qa_pending_or_review_found
SWITCH E-STOP 45MM W/ 701 635H22706/2 1 pc 148,900 g SELF MONITORING CO;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202841, 1206021;338, 701;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
SWITCH E-STOP 635H22706/2;;;148.900 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93;1714298;1531;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
TERMINAL BOX MECHANICAL;TERMINAL BOX MECHANICAL;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206406;762;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
